1/2-SBSRNA4 	 0
A1BG 	 0
A1BG-AS1 	 0
A1CF 	 0
A2LD1 	 0
A2M 	 241
A2ML1 	 0
A2MP1 	 0
A4GALT 	 0
A4GNT 	 0
AA06 	 0
AAA1 	 0
AAAS 	 4
AACS 	 0
AACSP1 	 0
AADAC 	 0
AADACL2 	 0
AADACL3 	 0
AADACL4 	 0
AADAT 	 0
AAGAB 	 0
AAK1 	 40
AAMP 	 267
AANAT 	 0
AARS 	 559
AARS2 	 0
AARSD1 	 77
AASDH 	 1
AASDHPPT 	 438
AASS 	 0
AATF 	 69
AATK 	 0
AATK-AS1 	 0
ABAT 	 711
ABCA1 	 1361
ABCA10 	 0
ABCA11P 	 0
ABCA12 	 0
ABCA13 	 0
ABCA17P 	 0
ABCA2 	 0
ABCA3 	 0
ABCA4 	 0
ABCA5 	 77
ABCA6 	 0
ABCA7 	 0
ABCA8 	 0
ABCA9 	 0
ABCB1 	 0
ABCB10 	 0
ABCB11 	 0
ABCB4 	 0
ABCB5 	 2
ABCB6 	 0
ABCB7 	 0
ABCB8 	 0
ABCB9 	 0
ABCC1 	 54
ABCC10 	 892
ABCC11 	 0
ABCC12 	 0
ABCC13 	 0
ABCC2 	 0
ABCC3 	 0
ABCC4 	 0
ABCC5 	 246
ABCC6 	 2
ABCC6P1 	 0
ABCC6P2 	 0
ABCC8 	 0
ABCC9 	 0
ABCD1 	 0
ABCD2 	 108
ABCD3 	 0
ABCD4 	 0
ABCE1 	 31
ABCF1 	 0
ABCF2 	 0
ABCF3 	 0
ABCG1 	 0
ABCG2 	 0
ABCG4 	 0
ABCG5 	 0
ABCG8 	 0
ABHD1 	 0
ABHD10 	 0
ABHD11 	 0
ABHD11-AS1 	 0
ABHD12 	 21
ABHD12B 	 0
ABHD13 	 0
ABHD14A 	 233
ABHD14A-ACY1 	 30
ABHD14B 	 0
ABHD15 	 0
ABHD16A 	 0
ABHD16B 	 0
ABHD2 	 17
ABHD3 	 0
ABHD4 	 0
ABHD5 	 720
ABHD6 	 0
ABHD8 	 0
ABI1 	 141
ABI2 	 11
ABI3 	 0
ABI3BP 	 0
ABL1 	 3
ABL2 	 1136
ABLIM1 	 62
ABLIM2 	 0
ABLIM3 	 0
ABO 	 0
ABP1 	 0
ABR 	 247
ABRA 	 0
ABT1 	 0
ABTB1 	 0
ABTB2 	 1
ACAA1 	 0
ACAA2 	 0
ACACA 	 11
ACACB 	 0
ACAD10 	 0
ACAD11 	 0
ACAD8 	 0
ACAD9 	 53
ACADL 	 0
ACADM 	 2
ACADS 	 0
ACADSB 	 40
ACADVL 	 0
ACAN 	 0
ACAP1 	 0
ACAP2 	 79
ACAP3 	 0
ACAT1 	 40
ACAT2 	 0
ACBD3 	 11
ACBD4 	 0
ACBD5 	 10
ACBD6 	 0
ACBD7 	 0
ACCN1 	 0
ACCN2 	 104
ACCN3 	 0
ACCN4 	 0
ACCN5 	 0
ACCS 	 0
ACCSL 	 0
ACD 	 0
ACE 	 0
ACE2 	 0
ACER1 	 0
ACER2 	 0
ACER3 	 0
ACHE 	 0
ACIN1 	 52
ACLY 	 4
ACMSD 	 0
ACN9 	 0
ACO1 	 7
ACO2 	 8
ACOT1 	 0
ACOT11 	 0
ACOT12 	 0
ACOT13 	 135
ACOT2 	 0
ACOT4 	 0
ACOT6 	 0
ACOT7 	 189
ACOT8 	 132
ACOT9 	 0
