1/2-SBSRNA4 	 0
A1BG 	 32
A1BG-AS1 	 0
A1CF 	 0
A2LD1 	 0
A2M 	 0
A2ML1 	 0
A2MP1 	 0
A4GALT 	 0
A4GNT 	 0
AA06 	 0
AAA1 	 0
AAAS 	 0
AACS 	 71
AACSP1 	 0
AADAC 	 0
AADACL2 	 0
AADACL3 	 0
AADACL4 	 0
AADAT 	 12
AAGAB 	 160
AAK1 	 759
AAMP 	 150
AANAT 	 0
AARS 	 567
AARS2 	 154
AARSD1 	 91
AASDH 	 18
AASDHPPT 	 572
AASS 	 0
AATF 	 0
AATK 	 10
AATK-AS1 	 0
ABAT 	 309
ABCA1 	 1
ABCA10 	 312
ABCA11P 	 67
ABCA12 	 0
ABCA13 	 0
ABCA17P 	 0
ABCA2 	 27
ABCA3 	 4
ABCA4 	 0
ABCA5 	 61
ABCA6 	 42
ABCA7 	 0
ABCA8 	 0
ABCA9 	 196
ABCB1 	 0
ABCB10 	 55
ABCB11 	 0
ABCB4 	 0
ABCB5 	 0
ABCB6 	 0
ABCB7 	 0
ABCB8 	 10
ABCB9 	 0
ABCC1 	 0
ABCC10 	 30
ABCC11 	 0
ABCC12 	 0
ABCC13 	 0
ABCC2 	 0
ABCC3 	 0
ABCC4 	 0
ABCC5 	 29
ABCC6 	 0
ABCC6P1 	 0
ABCC6P2 	 0
ABCC8 	 0
ABCC9 	 0
ABCD1 	 0
ABCD2 	 0
ABCD3 	 8
ABCD4 	 1
ABCE1 	 0
ABCF1 	 0
ABCF2 	 0
ABCF3 	 1
ABCG1 	 0
ABCG2 	 0
ABCG4 	 1
ABCG5 	 0
ABCG8 	 0
ABHD1 	 0
ABHD10 	 104
ABHD11 	 77
ABHD11-AS1 	 0
ABHD12 	 0
ABHD12B 	 0
ABHD13 	 0
ABHD14A 	 268
ABHD14A-ACY1 	 0
ABHD14B 	 2
ABHD15 	 0
ABHD16A 	 0
ABHD16B 	 0
ABHD2 	 3
ABHD3 	 0
ABHD4 	 0
ABHD5 	 0
ABHD6 	 133
ABHD8 	 0
ABI1 	 12
ABI2 	 6
ABI3 	 0
ABI3BP 	 0
ABL1 	 146
ABL2 	 146
ABLIM1 	 107
ABLIM2 	 0
ABLIM3 	 0
ABO 	 0
ABP1 	 0
ABR 	 214
ABRA 	 0
ABT1 	 0
ABTB1 	 43
ABTB2 	 0
ACAA1 	 61
ACAA2 	 0
ACACA 	 313
ACACB 	 0
ACAD10 	 0
ACAD11 	 3
ACAD8 	 19
ACAD9 	 2
ACADL 	 5
ACADM 	 169
ACADS 	 0
ACADSB 	 8
ACADVL 	 1
ACAN 	 0
ACAP1 	 4
ACAP2 	 636
ACAP3 	 0
ACAT1 	 2
ACAT2 	 357
ACBD3 	 0
ACBD4 	 0
ACBD5 	 0
ACBD6 	 0
ACBD7 	 3
ACCN1 	 162
ACCN2 	 0
ACCN3 	 0
ACCN4 	 0
ACCN5 	 0
ACCS 	 0
ACCSL 	 0
ACD 	 0
ACE 	 0
ACE2 	 0
ACER1 	 0
ACER2 	 0
ACER3 	 1
ACHE 	 29
ACIN1 	 13
ACLY 	 154
ACMSD 	 4
ACN9 	 0
ACO1 	 99
ACO2 	 13
ACOT1 	 0
ACOT11 	 0
ACOT12 	 0
ACOT13 	 280
ACOT2 	 1
ACOT4 	 0
ACOT6 	 0
ACOT7 	 204
ACOT8 	 14
ACOT9 	 19
ACOX1 	 15
ACOX2 	 0
ACOX3 	 41
ACOXL 	 0
ACP1 	 87
ACP2 	 0
ACP5 	 0
ACP6 	 0
ACPL2 	 16
ACPP 	 0
ACPT 	 0
ACR 	 0
ACRBP 	 0
ACRC 	 27
ACRV1 	 0
ACSBG1 	 0
ACSBG2 	 0
ACSF2 	 0
ACSF3 	 0
ACSL1 	 181
ACSL3 	 12
ACSL4 	 0
ACSL5 	 0
ACSL6 	 27
ACSM1 	 0
ACSM2A 	 0
ACSM2B 	 0
ACSM3 	 0
ACSM4 	 0
ACSM5 	 0
ACSS1 	 0
ACSS2 	 0
ACSS3 	 0
ACTA1 	 0
ACTA2 	 0
ACTB 	 2143
ACTBL2 	 0
ACTC1 	 0
ACTG1 	 2719
ACTG2 	 0
ACTL10 	 0
ACTL6A 	 129
ACTL6B 	 14
ACTL7A 	 0
ACTL7B 	 0
ACTL8 	 0
ACTL9 	 0
ACTN1 	 0
ACTN2 	 0
ACTN3 	 20
ACTN4 	 0
ACTR10 	 955
ACTR1A 	 14
ACTR1B 	 31
ACTR2 	 1368
ACTR3 	 105
ACTR3B 	 1
ACTR3BP2 	 0
ACTR3BP5 	 0
ACTR3C 	 0
ACTR5 	 0
ACTR6 	 0
ACTR8 	 4
ACTRT1 	 0
ACTRT2 	 0
ACVR1 	 0
ACVR1B 	 17
ACVR1C 	 0
ACVR2A 	 39
ACVR2B 	 10
ACVRL1 	 0
ACY1 	 0
ACY3 	 0
ACYP1 	 153
ACYP2 	 72
ADA 	 0
ADAD1 	 0
ADAD2 	 0
ADAL 	 0
ADAM1 	 14
ADAM10 	 4
ADAM11 	 0
ADAM12 	 0
ADAM15 	 0
ADAM17 	 122
ADAM18 	 0
ADAM19 	 28
ADAM2 	 0
ADAM20 	 27
ADAM21 	 0
ADAM21P1 	 0
ADAM22 	 17
ADAM23 	 0
ADAM28 	 0
ADAM29 	 0
ADAM30 	 0
ADAM32 	 0
ADAM33 	 110
ADAM3A 	 0
ADAM5P 	 0
ADAM6 	 0
ADAM7 	 0
ADAM8 	 0
ADAM9 	 0
ADAMDEC1 	 1
ADAMTS1 	 0
ADAMTS10 	 50
ADAMTS12 	 0
ADAMTS13 	 1
ADAMTS14 	 0
ADAMTS15 	 0
ADAMTS16 	 0
ADAMTS17 	 0
ADAMTS18 	 0
ADAMTS19 	 3
ADAMTS2 	 0
ADAMTS20 	 0
ADAMTS3 	 0
ADAMTS4 	 4
ADAMTS5 	 1
ADAMTS6 	 0
ADAMTS7 	 0
ADAMTS8 	 0
ADAMTS9 	 0
ADAMTS9-AS2 	 95
ADAMTSL1 	 0
ADAMTSL2 	 0
ADAMTSL3 	 0
ADAMTSL4 	 0
ADAMTSL5 	 0
ADAP1 	 0
ADAP2 	 0
ADAR 	 195
ADARB1 	 0
ADARB2 	 36
ADARB2-AS1 	 0
ADAT1 	 458
ADAT2 	 1
ADAT3 	 0
ADC 	 0
ADCK1 	 0
ADCK2 	 0
ADCK3 	 0
ADCK4 	 4
ADCK5 	 0
ADCY1 	 10
ADCY10 	 5
ADCY2 	 242
ADCY3 	 4
ADCY4 	 0
ADCY5 	 12
ADCY6 	 0
ADCY7 	 0
ADCY8 	 0
ADCY9 	 0
ADCYAP1 	 0
ADCYAP1R1 	 107
ADD1 	 12
ADD2 	 56
ADD3 	 17
ADGB 	 0
ADH1A 	 0
ADH1B 	 0
ADH1C 	 0
ADH4 	 0
ADH5 	 115
ADH6 	 0
ADH7 	 0
ADHFE1 	 2
ADI1 	 0
ADIG 	 0
ADIPOQ 	 0
ADIPOR1 	 271
ADIPOR2 	 0
ADK 	 354
ADM 	 0
ADM2 	 0
ADNP 	 0
ADNP2 	 0
ADO 	 2
ADORA1 	 0
ADORA2A 	 0
ADORA2B 	 7
ADORA3 	 0
ADPGK 	 91
ADPRH 	 0
ADPRHL1 	 10
ADPRHL2 	 0
ADRA1A 	 13
ADRA1B 	 0
ADRA1D 	 13
ADRA2A 	 0
ADRA2B 	 0
ADRA2C 	 0
ADRB1 	 237
ADRB2 	 0
ADRB3 	 0
ADRBK1 	 0
ADRBK2 	 70
ADRM1 	 92
ADSL 	 60
ADSS 	 62
ADSSL1 	 2
ADTRP 	 0
AEBP1 	 0
AEBP2 	 118
AEN 	 0
AES 	 54
AFAP1 	 60
AFAP1-AS1 	 0
AFAP1L1 	 0
AFAP1L2 	 0
AFF1 	 0
AFF2 	 0
AFF3 	 0
AFF4 	 0
AFG3L1P 	 0
AFG3L2 	 23
AFM 	 0
AFMID 	 8
AFP 	 0
AFTPH 	 87
AGA 	 0
AGAP1 	 1
AGAP11 	 0
AGAP2 	 24
AGAP3 	 3
AGAP4 	 9
AGAP5 	 0
AGAP6 	 0
AGAP7 	 0
AGAP8 	 5
AGAP9 	 0
AGBL1 	 4
AGBL2 	 0
AGBL3 	 0
AGBL4 	 51
AGBL5 	 0
AGFG1 	 0
AGFG2 	 0
AGGF1 	 125
AGK 	 490
AGL 	 160
AGMAT 	 0
AGMO 	 0
AGPAT1 	 0
AGPAT2 	 0
AGPAT3 	 175
AGPAT4 	 0
AGPAT4-IT1 	 0
AGPAT5 	 62
AGPAT6 	 0
AGPAT9 	 0
AGPHD1 	 0
AGPS 	 34
AGR2 	 0
AGR3 	 0
AGRN 	 0
AGRP 	 0
AGT 	 0
AGTPBP1 	 0
AGTR1 	 0
AGTR2 	 0
AGTRAP 	 0
AGXT 	 0
AGXT2 	 0
AGXT2L1 	 0
AGXT2L2 	 31
AHCTF1 	 10
AHCY 	 0
AHCYL1 	 244
AHCYL2 	 76
AHDC1 	 3
AHI1 	 1964
AHNAK 	 0
AHNAK2 	 0
AHR 	 0
AHRR 	 0
AHSA1 	 95
AHSA2 	 1
AHSG 	 0
AHSP 	 0
AICDA 	 0
AIDA 	 45
AIF1 	 0
AIF1L 	 0
AIFM1 	 4
AIFM2 	 0
AIFM3 	 2
AIG1 	 5
AIM1 	 0
AIM1L 	 0
AIM2 	 0
AIMP1 	 63
AIMP2 	 8
AIP 	 139
AIPL1 	 0
AIRE 	 0
AJAP1 	 294
AJUBA 	 0
AK1 	 0
AK2 	 69
AK3 	 0
AK4 	 0
AK5 	 11
AK7 	 0
AK8 	 0
AKAP1 	 7
AKAP10 	 111
AKAP11 	 516
AKAP12 	 54
AKAP13 	 0
AKAP14 	 0
AKAP2 	 0
AKAP3 	 0
AKAP4 	 0
AKAP5 	 0
AKAP6 	 140
AKAP7 	 390
AKAP8 	 71
AKAP8L 	 20
AKAP9 	 364
AKD1 	 192
AKIP1 	 18
AKIRIN1 	 0
AKIRIN2 	 15
AKIRIN2-AS1 	 0
AKNA 	 0
AKNAD1 	 0
AKR1A1 	 86
AKR1B1 	 110
AKR1B10 	 0
AKR1B15 	 0
AKR1C1 	 135
AKR1C2 	 2
AKR1C3 	 15
AKR1C4 	 0
AKR1CL1 	 0
AKR1D1 	 0
AKR1E2 	 0
AKR7A2 	 2
AKR7A2P1 	 0
AKR7A3 	 0
AKR7L 	 0
AKT1 	 6
AKT1S1 	 0
AKT2 	 0
AKT3 	 86
AKTIP 	 282
ALAD 	 0
ALAS1 	 303
ALAS2 	 0
ALB 	 0
ALCAM 	 0
ALDH16A1 	 0
ALDH18A1 	 0
ALDH1A1 	 0
ALDH1A2 	 0
ALDH1A3 	 0
ALDH1B1 	 0
ALDH1L1 	 0
ALDH1L2 	 0
ALDH2 	 0
ALDH3A1 	 0
ALDH3A2 	 65
ALDH3B1 	 36
ALDH3B2 	 0
ALDH4A1 	 0
ALDH5A1 	 670
ALDH6A1 	 0
ALDH7A1 	 0
ALDH8A1 	 0
ALDH9A1 	 105
ALDOA 	 3242
ALDOB 	 7
ALDOC 	 1950
ALG1 	 0
ALG10 	 0
ALG10B 	 0
ALG11 	 34
ALG12 	 0
ALG13 	 19
ALG14 	 0
ALG1L 	 0
ALG1L2 	 0
ALG2 	 35
ALG3 	 0
ALG5 	 280
ALG6 	 0
ALG8 	 59
ALG9 	 481
ALK 	 1
ALKBH1 	 0
ALKBH2 	 0
ALKBH3 	 0
ALKBH4 	 0
ALKBH5 	 17
ALKBH6 	 56
ALKBH7 	 0
ALKBH8 	 1
ALLC 	 0
ALMS1 	 6
ALMS1P 	 0
ALOX12 	 0
ALOX12B 	 0
ALOX12P2 	 0
ALOX15 	 0
