1/2-SBSRNA4 	 0
A1BG 	 0
A1BG-AS1 	 0
A1CF 	 0
A2LD1 	 0
A2M 	 0
A2ML1 	 0
A2MP1 	 2
A4GALT 	 0
A4GNT 	 0
AA06 	 0
AAA1 	 0
AAAS 	 0
AACS 	 2
AACSP1 	 0
AADAC 	 0
AADACL2 	 0
AADACL3 	 0
AADACL4 	 0
AADAT 	 3
AAGAB 	 2
AAK1 	 1
AAMP 	 2
AANAT 	 0
AARS 	 2
AARS2 	 0
AARSD1 	 0
AASDH 	 1
AASDHPPT 	 2
AASS 	 1
AATF 	 2
AATK 	 22
AATK-AS1 	 0
ABAT 	 2
ABCA1 	 79
ABCA10 	 11
ABCA11P 	 1
ABCA12 	 0
ABCA13 	 0
ABCA17P 	 0
ABCA2 	 0
ABCA3 	 0
ABCA4 	 1
ABCA5 	 15
ABCA6 	 0
ABCA7 	 0
ABCA8 	 1494
ABCA9 	 0
ABCB1 	 16
ABCB10 	 68
ABCB11 	 0
ABCB4 	 0
ABCB5 	 0
ABCB6 	 0
ABCB7 	 1
ABCB8 	 0
ABCB9 	 0
ABCC1 	 0
ABCC10 	 0
ABCC11 	 0
ABCC12 	 0
ABCC13 	 0
ABCC2 	 0
ABCC3 	 0
ABCC4 	 0
ABCC5 	 2
ABCC6 	 0
ABCC6P1 	 0
ABCC6P2 	 0
ABCC8 	 0
ABCC9 	 0
ABCD1 	 0
ABCD2 	 0
ABCD3 	 0
ABCD4 	 28
ABCE1 	 8
ABCF1 	 0
ABCF2 	 0
ABCF3 	 0
ABCG1 	 64
ABCG2 	 0
ABCG4 	 0
ABCG5 	 0
ABCG8 	 0
ABHD1 	 0
ABHD10 	 1
ABHD11 	 0
ABHD11-AS1 	 0
ABHD12 	 0
ABHD12B 	 0
ABHD13 	 0
ABHD14A 	 0
ABHD14A-ACY1 	 0
ABHD14B 	 0
ABHD15 	 0
ABHD16A 	 0
ABHD16B 	 0
ABHD2 	 0
ABHD3 	 0
ABHD4 	 0
ABHD5 	 4
ABHD6 	 0
ABHD8 	 0
ABI1 	 0
ABI2 	 0
ABI3 	 0
ABI3BP 	 0
ABL1 	 0
ABL2 	 0
ABLIM1 	 4
ABLIM2 	 0
ABLIM3 	 0
ABO 	 0
ABP1 	 0
ABR 	 0
ABRA 	 0
ABT1 	 0
ABTB1 	 0
ABTB2 	 0
ACAA1 	 0
ACAA2 	 0
ACACA 	 0
ACACB 	 0
ACAD10 	 0
ACAD11 	 0
ACAD8 	 0
ACAD9 	 0
ACADL 	 0
ACADM 	 0
ACADS 	 0
ACADSB 	 1
ACADVL 	 2
ACAN 	 0
ACAP1 	 0
ACAP2 	 9
ACAP3 	 0
ACAT1 	 1479
ACAT2 	 5
ACBD3 	 3
ACBD4 	 0
ACBD5 	 68
ACBD6 	 0
ACBD7 	 0
ACCN1 	 0
ACCN2 	 0
ACCN3 	 0
ACCN4 	 0
ACCN5 	 0
ACCS 	 0
ACCSL 	 0
ACD 	 0
ACE 	 0
ACE2 	 0
ACER1 	 0
ACER2 	 0
ACER3 	 2
ACHE 	 0
ACIN1 	 2
ACLY 	 69
ACMSD 	 0
ACN9 	 0
ACO1 	 0
ACO2 	 0
ACOT1 	 0
ACOT11 	 0
ACOT12 	 0
ACOT13 	 0
ACOT2 	 0
ACOT4 	 0
ACOT6 	 0
ACOT7 	 0
ACOT8 	 0
ACOT9 	 0
