1/2-SBSRNA4 	 64
A1BG 	 0
A1BG-AS1 	 0
A1CF 	 0
A2LD1 	 0
A2M 	 72
A2ML1 	 0
A2MP1 	 0
A4GALT 	 0
A4GNT 	 0
AA06 	 0
AAA1 	 0
AAAS 	 0
AACS 	 98
AACSP1 	 74
AADAC 	 0
AADACL2 	 0
AADACL3 	 0
AADACL4 	 0
AADAT 	 84
AAGAB 	 0
AAK1 	 515
AAMP 	 0
AANAT 	 0
AARS 	 13
AARS2 	 0
AARSD1 	 1
AASDH 	 127
AASDHPPT 	 1
AASS 	 1124
AATF 	 0
AATK 	 0
AATK-AS1 	 0
ABAT 	 43
ABCA1 	 1025
ABCA10 	 0
ABCA11P 	 0
ABCA12 	 0
ABCA13 	 0
ABCA17P 	 9
ABCA2 	 0
ABCA3 	 101
ABCA4 	 39
ABCA5 	 10
ABCA6 	 20
ABCA7 	 0
ABCA8 	 0
ABCA9 	 0
ABCB1 	 0
ABCB10 	 38
ABCB11 	 0
ABCB4 	 0
ABCB5 	 0
ABCB6 	 1
ABCB7 	 0
ABCB8 	 17
ABCB9 	 0
ABCC1 	 0
ABCC10 	 0
ABCC11 	 0
ABCC12 	 0
ABCC13 	 0
ABCC2 	 0
ABCC3 	 0
ABCC4 	 16
ABCC5 	 265
ABCC6 	 0
ABCC6P1 	 0
ABCC6P2 	 0
ABCC8 	 0
ABCC9 	 260
ABCD1 	 0
ABCD2 	 2
ABCD3 	 771
ABCD4 	 3
ABCE1 	 144
ABCF1 	 0
ABCF2 	 1
ABCF3 	 0
ABCG1 	 0
ABCG2 	 0
ABCG4 	 0
ABCG5 	 0
ABCG8 	 0
ABHD1 	 0
ABHD10 	 99
ABHD11 	 0
ABHD11-AS1 	 0
ABHD12 	 15
ABHD12B 	 0
ABHD13 	 0
ABHD14A 	 3
ABHD14A-ACY1 	 0
ABHD14B 	 0
ABHD15 	 0
ABHD16A 	 0
ABHD16B 	 0
ABHD2 	 6
ABHD3 	 134
ABHD4 	 0
ABHD5 	 1
ABHD6 	 0
ABHD8 	 36
ABI1 	 18
ABI2 	 27
ABI3 	 0
ABI3BP 	 12
ABL1 	 13
ABL2 	 0
ABLIM1 	 171
ABLIM2 	 0
ABLIM3 	 49
ABO 	 0
ABP1 	 0
ABR 	 9
ABRA 	 116
ABT1 	 0
ABTB1 	 0
ABTB2 	 0
ACAA1 	 0
ACAA2 	 0
ACACA 	 77
ACACB 	 231
ACAD10 	 0
ACAD11 	 0
ACAD8 	 190
ACAD9 	 0
ACADL 	 158
ACADM 	 152
ACADS 	 0
ACADSB 	 4
ACADVL 	 81
ACAN 	 0
ACAP1 	 0
ACAP2 	 1
ACAP3 	 0
ACAT1 	 0
ACAT2 	 3
ACBD3 	 1
ACBD4 	 0
ACBD5 	 15
ACBD6 	 146
ACBD7 	 199
ACCN1 	 0
ACCN2 	 37
ACCN3 	 7
ACCN4 	 19
ACCN5 	 0
ACCS 	 0
ACCSL 	 0
ACD 	 0
ACE 	 0
ACE2 	 0
ACER1 	 0
ACER2 	 0
ACER3 	 0
ACHE 	 0
ACIN1 	 4
ACLY 	 0
ACMSD 	 0
ACN9 	 0
ACO1 	 0
ACO2 	 255
ACOT1 	 8
ACOT11 	 12
ACOT12 	 0
ACOT13 	 29
ACOT2 	 0
ACOT4 	 0
ACOT6 	 13
ACOT7 	 33
ACOT8 	 0
ACOT9 	 0
ACOX1 	 9
ACOX2 	 0
ACOX3 	 22
ACOXL 	 0
ACP1 	 3
ACP2 	 0
ACP5 	 0
ACP6 	 0
ACPL2 	 0
ACPP 	 0
ACPT 	 0
ACR 	 0
ACRBP 	 0
ACRC 	 0
ACRV1 	 0
ACSBG1 	 265
ACSBG2 	 12
ACSF2 	 0
ACSF3 	 0
ACSL1 	 110
ACSL3 	 48
ACSL4 	 0
ACSL5 	 0
ACSL6 	 401
ACSM1 	 0
ACSM2A 	 0
ACSM2B 	 0
ACSM3 	 0
ACSM4 	 0
ACSM5 	 33
ACSS1 	 40
ACSS2 	 0
ACSS3 	 0
ACTA1 	 0
ACTA2 	 4
ACTB 	 602
ACTBL2 	 0
ACTC1 	 0
ACTG1 	 696
ACTG2 	 0
ACTL10 	 0
ACTL6A 	 0
ACTL6B 	 0
ACTL7A 	 0
ACTL7B 	 0
ACTL8 	 0
ACTL9 	 0
ACTN1 	 0
ACTN2 	 0
ACTN3 	 5
ACTN4 	 0
ACTR10 	 23
ACTR1A 	 0
ACTR1B 	 0
ACTR2 	 25
ACTR3 	 48
ACTR3B 	 1
ACTR3BP2 	 0
ACTR3BP5 	 0
ACTR3C 	 0
ACTR5 	 0
ACTR6 	 0
ACTR8 	 34
ACTRT1 	 0
ACTRT2 	 0
ACVR1 	 0
ACVR1B 	 0
ACVR1C 	 0
ACVR2A 	 0
ACVR2B 	 44
ACVRL1 	 0
ACY1 	 0
ACY3 	 0
ACYP1 	 0
ACYP2 	 24
